
2020-02-10 06:27:48 +0000:UTC | DEBUG | MainThread | Archiver DArchiver attempting to create channel for name ArchiveInfo and type ChannelType.DirConfig.
2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name LICOR-1 and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name LICOR-1 and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name LICOR-1 and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name LICOR-1 and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name LICOR-1 and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name LICOR-1 and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Metadata.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Data.

2020-02-10 06:27:54 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Data.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Data.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Picarro and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Data.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name NOS_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Data.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name ACE_Alicat and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Data.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name airmar and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Data.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Gill and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Data.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name GPS and type ChannelType.Metadata.

2020-02-10 06:27:55 +0000:UTC | DEBUG | DArchiver_DestinationThread | Archiver DArchiver attempting to create channel for name Aerodyne and type ChannelType.Data.
